source,target,weight
720575940620889936,720575940625518736,5
720575940620889936,720575940614828082,12
720575940620889936,720575940629155227,5
720575940620889936,720575940630810695,11
720575940620889936,720575940610472146,5
720575940620889936,720575940620690804,10
720575940620889936,720575940620561840,5
720575940620889936,720575940605702944,6
720575940620889936,720575940621978117,6
720575940620889936,720575940628865644,5
720575940620889936,720575940628842240,5
720575940620889936,720575940630311383,14
720575940620889936,720575940627253604,9
720575940620889936,720575940635202204,5
720575940620889936,720575940606179686,6
720575940620889936,720575940628642576,9
720575940620889936,720575940611675634,13
720575940620889936,720575940604569824,12
720575940620889936,720575940639170723,5
720575940620889936,720575940629812346,7
720575940620889936,720575940621976097,7
720575940620889936,720575940632495135,10
720575940620889936,720575940611934706,9
720575940620889936,720575940618270629,7
720575940620889936,720575940627463043,6
720575940620889936,720575940607689394,21
720575940620889936,720575940614374034,7
720575940620889936,720575940631333195,11
720575940620889936,720575940618216862,10
720575940620889936,720575940614358014,13
720575940620889936,720575940615255603,10
720575940620889936,720575940645258606,5
720575940631670615,720575940612264817,95
720575940631670615,720575940636832879,70
720575940631670615,720575940623113752,57
720575940631670615,720575940630501228,20
720575940631670615,720575940639789475,8
720575940631670615,720575940627405058,30
720575940631670615,720575940613552947,51
720575940631670615,720575940621640363,12
720575940631670615,720575940646419747,11
720575940631670615,720575940626591875,5
720575940631670615,720575940620321728,7
720575940631670615,720575940630607478,5
720575940631670615,720575940618321364,23
720575940631670615,720575940629358321,271
720575940631670615,720575940635028591,16
720575940631670615,720575940638910040,8
720575940631670615,720575940618547641,46
720575940631670615,720575940618340057,17
720575940631670615,720575940632530387,5
720575940631670615,720575940618987600,22
720575940631670615,720575940620196929,9
720575940631670615,720575940624741965,11
720575940631670615,720575940614808386,12
720575940631670615,720575940608120587,13
720575940631670615,720575940626692355,8
720575940631670615,720575940626906512,24
720575940631670615,720575940635089945,16
720575940631670615,720575940639352483,77
720575940631670615,720575940617277145,6
720575940631670615,720575940622681889,11
720575940631670615,720575940617499205,8
720575940631670615,720575940625565442,24
720575940631670615,720575940617688093,8
720575940631670615,720575940625441003,30
720575940631670615,720575940611746418,7
720575940631670615,720575940624426680,10
720575940631670615,720575940645404695,20
720575940631670615,720575940615092019,9
720575940631670615,720575940624395528,6
720575940631670615,720575940629249783,6
720575940631670615,720575940621947302,8
720575940631670615,720575940621656308,13
720575940631670615,720575940635119723,19
720575940631670615,720575940635678871,7
720575940631670615,720575940614828082,17
720575940631670615,720575940621088500,8
720575940631670615,720575940608287497,65
720575940631670615,720575940608185730,19
720575940631670615,720575940618886710,49
720575940631670615,720575940616320852,7
720575940631670615,720575940617280985,7
720575940631670615,720575940635106202,27
720575940631670615,720575940639023706,8
720575940631670615,720575940631283471,14
720575940631670615,720575940605601214,8
720575940631670615,720575940612709234,13
720575940631670615,720575940613221585,20
720575940631670615,720575940637341668,5
720575940631670615,720575940614923462,12
720575940631670615,720575940618902488,13
720575940631670615,720575940627796298,24
720575940631670615,720575940624054792,12
720575940631670615,720575940615924667,8
720575940631670615,720575940634909594,40
720575940631670615,720575940636396400,49
720575940631670615,720575940635850414,22
720575940631670615,720575940624349993,6
720575940631670615,720575940644632087,18
720575940631670615,720575940634750871,5
720575940631670615,720575940630773560,14
720575940631670615,720575940624358152,9
720575940631670615,720575940623781127,14
720575940631670615,720575940614492397,10
720575940631670615,720575940611080922,16
720575940631670615,720575940643683744,5
720575940631670615,720575940618380667,11
720575940631670615,720575940611905177,11
720575940631670615,720575940635116569,13
720575940631670615,720575940624439498,5
720575940631670615,720575940633787309,44
720575940631670615,720575940606354633,8
720575940631670615,720575940622007472,18
720575940631670615,720575940622324991,7
720575940638060378,720575940621680041,5
720575940638060378,720575940620330801,5
720575940638060378,720575940623154429,17
720575940638060378,720575940623888397,8
720575940638060378,720575940630037079,5
720575940638060378,720575940629777018,5
720575940638060378,720575940625013943,17
720575940638060378,720575940632465962,5
720575940638060378,720575940620008758,6
720575940638060378,720575940633808685,19
720575940638060378,720575940623386077,6
720575940638060378,720575940613980335,6
720575940616990557,720575940646364014,21
720575940616990557,720575940618703636,15
720575940616990557,720575940628998396,8
720575940616990557,720575940638644096,15
720575940616990557,720575940636217012,23
720575940616990557,720575940622700201,5
720575940616990557,720575940628653255,6
720575940616990557,720575940634857583,11
720575940616990557,720575940608496196,12
720575940616990557,720575940623225525,10
720575940616990557,720575940620678360,20
720575940635504480,720575940629485135,47
720575940635504480,720575940609725705,17
720575940635504480,720575940614896815,12
720575940635504480,720575940636687215,5
720575940635504480,720575940632014411,8
720575940635504480,720575940620285400,22
720575940635504480,720575940621398721,7
720575940635504480,720575940613376242,5
720575940635504480,720575940613603698,10
720575940635504480,720575940608241244,5
720575940635504480,720575940634289377,11
720575940635504480,720575940606756030,13
720575940635504480,720575940635276384,61
720575940635504480,720575940634024877,50
720575940635504480,720575940614635757,5
720575940635504480,720575940633005880,36
720575940635504480,720575940614035683,5
720575940635504480,720575940613140186,9
720575940635504480,720575940625033196,6
720575940635504480,720575940618570525,6
720575940635504480,720575940613240499,5
720575940635504480,720575940653553654,22
720575940611845986,720575940632669800,8
720575940611845986,720575940606674790,8
720575940611845986,720575940623149089,6
720575940611845986,720575940633892909,14
720575940611845986,720575940629958479,5
720575940611845986,720575940645568804,13
720575940611845986,720575940623345740,10
720575940611845986,720575940648650116,5
720575940611845986,720575940607884162,102
720575940611845986,720575940615408126,7
720575940611845986,720575940613686698,5
720575940611845986,720575940624919881,7
720575940611845986,720575940617528693,15
720575940623904611,720575940642545115,12
720575940637536101,720575940616888020,36
720575940637536101,720575940621925631,94
720575940637536101,720575940620362049,10
720575940637536101,720575940621213556,5
720575940637536101,720575940620326253,32
720575940637536101,720575940638668659,17
720575940637536101,720575940635385440,6
720575940637536101,720575940608661955,5
720575940637536101,720575940610389873,12
720575940637536101,720575940634903800,7
720575940637536101,720575940639581766,5
720575940637536101,720575940606696382,6
720575940637536101,720575940619264193,11
720575940637536101,720575940612227880,7
720575940637536101,720575940611297070,21
720575940637536101,720575940628540945,86
720575940637536101,720575940616012061,5
720575940637536101,720575940632409500,10
720575940637536101,720575940623194845,5
720575940637536101,720575940625062325,20
720575940637536101,720575940640736371,6
720575940637536101,720575940637464718,12
720575940631441256,720575940631615545,41
720575940631441256,720575940641812699,9
720575940631441256,720575940613126835,99
720575940631441256,720575940632312907,12
720575940631441256,720575940630820474,19
720575940631441256,720575940633806637,14
720575940631441256,720575940619878961,20
720575940631441256,720575940620008758,46
720575940615614314,720575940630756478,10
720575940615614314,720575940634216417,5
720575940615614314,720575940610320067,7
720575940615614314,720575940625759821,6
720575940615614314,720575940627429660,6
720575940615614314,720575940628864364,6
720575940620595053,720575940605758142,14
720575940620595053,720575940631704716,9
720575940620595053,720575940616758322,57
720575940620595053,720575940640541091,15
720575940620595053,720575940619059102,9
720575940620595053,720575940632416298,12
720575940620595053,720575940640830453,13
720575940620595053,720575940635249332,12
720575940620595053,720575940637623780,10
720575940620595053,720575940631287912,7
720575940620595053,720575940626378242,24
720575940620595053,720575940627927573,26
720575940620595053,720575940618112310,10
720575940620595053,720575940626342174,13
720575940620595053,720575940616197819,7
720575940620595053,720575940632505359,11
720575940620595053,720575940606056905,12
720575940620595053,720575940619537201,42
720575940620595053,720575940608932803,6
720575940620595053,720575940612347571,11
720575940620595053,720575940632197930,6
720575940620595053,720575940624435128,9
720575940620595053,720575940614956072,11
720575940620595053,720575940626115134,5
720575940620595053,720575940623137997,9
720575940620595053,720575940622920074,10
720575940620595053,720575940631619921,6
720575940620595053,720575940633938349,8
720575940620595053,720575940612475598,31
720575940620595053,720575940621500865,9
720575940620595053,720575940615513086,5
720575940620595053,720575940630571052,14
720575940620595053,720575940606722249,25
720575940620595053,720575940633483807,13
720575940620595053,720575940648633988,9
720575940620595053,720575940612461461,10
720575940620595053,720575940622338742,10
720575940620595053,720575940616908177,5
720575940620595053,720575940630945335,17
720575940620595053,720575940606751922,5
720575940620595053,720575940623136717,6
720575940620595053,720575940610161091,11
720575940620595053,720575940621551854,12
720575940620595053,720575940617299131,5
720575940620595053,720575940612637554,7
720575940620595053,720575940644704160,5
720575940620595053,720575940640803200,15
720575940620595053,720575940617537570,8
720575940620595053,720575940637136752,45
720575940620595053,720575940635945919,10
720575940620595053,720575940634949311,11
720575940620595053,720575940660217985,7
720575940620595053,720575940644362788,14
720575940620595053,720575940605400096,9
720575940620595053,720575940621542747,17
720575940620595053,720575940631603281,12
720575940620595053,720575940626624275,6
720575940620595053,720575940625585508,12
720575940620595053,720575940634034839,6
720575940620595053,720575940629792732,11
720575940620595053,720575940630183286,10
720575940620595053,720575940623792648,8
720575940620595053,720575940621298270,12
720575940620595053,720575940608345778,20
720575940620595053,720575940641593051,10
720575940620595053,720575940625419495,6
720575940620595053,720575940628059978,13
720575940620595053,720575940614944977,16
720575940620595053,720575940621776161,8
720575940620595053,720575940612907121,14
720575940620595053,720575940628914436,6
720575940620595053,720575940615708482,13
720575940620595053,720575940641606541,9
720575940620595053,720575940631899223,14
720575940620595053,720575940623788040,10
720575940620595053,720575940627605779,5
720575940620595053,720575940620565313,8
720575940620595053,720575940627690246,19
720575940620595053,720575940660217473,5
720575940620595053,720575940623146701,18
720575940620595053,720575940621585279,5
720575940620595053,720575940638128474,10
720575940620595053,720575940631423116,9
720575940620595053,720575940630247418,10
720575940620595053,720575940634156755,13
720575940620595053,720575940621398254,35
720575940646350702,720575940623107509,6
720575940646350702,720575940621925631,70
720575940646350702,720575940610389873,18
720575940646350702,720575940631517251,19
720575940646350702,720575940623004933,9
720575940646350702,720575940622516720,13
720575940646350702,720575940628653255,23
720575940646350702,720575940637464718,5
720575940646350702,720575940638668659,11
720575940646350702,720575940616169629,8
720575940646350702,720575940621096583,5
720575940646350702,720575940629357676,28
720575940646350702,720575940607825621,21
720575940646350702,720575940628916444,6
720575940646350702,720575940628540945,38
720575940646350702,720575940622037139,11
720575940646350702,720575940632323896,28
720575940646350702,720575940635385440,21
720575940646350702,720575940639338099,8
720575940646350702,720575940640736371,25
720575940646350702,720575940612227880,6
720575940646350702,720575940608409156,11
720575940646350702,720575940610432120,5
720575940646350702,720575940627497244,5
720575940646350702,720575940629883971,10
720575940646350702,720575940620689517,6
720575940646350702,720575940621946945,6
720575940646350702,720575940615522706,11
720575940646350702,720575940616012061,43
720575940646350702,720575940615522922,6
720575940646350702,720575940631253820,5
720575940646350702,720575940613189785,12
720575940646350702,720575940616169117,5
720575940646350702,720575940638681203,6
720575940646350702,720575940640254552,15
720575940646350702,720575940616888020,14
720575940646350702,720575940629517049,22
720575940646350702,720575940611297070,20
720575940636651376,720575940622204186,26
720575940636651376,720575940620380449,36
720575940636651376,720575940624705514,5
720575940636651376,720575940627432680,6
720575940636651376,720575940653310198,5
720575940636651376,720575940626982181,5
720575940636651376,720575940613917359,6
720575940636651376,720575940630758418,17
720575940636651376,720575940627801877,5
720575940620988276,720575940630085583,32
720575940620988276,720575940630868281,15
720575940620988276,720575940648636292,15
720575940620988276,720575940631283512,6
720575940620988276,720575940619866027,6
720575940620988276,720575940634790648,5
720575940620988276,720575940612921746,9
720575940620988276,720575940629240263,14
720575940620988276,720575940610605614,10
720575940620988276,720575940626889491,9
720575940620988276,720575940620746478,16
720575940620988276,720575940631925156,72
720575940620988276,720575940628154364,25
720575940620988276,720575940625502666,19
720575940620988276,720575940608661955,5
720575940620988276,720575940637635305,6
720575940620988276,720575940617226141,5
720575940620988276,720575940609488942,7
720575940620988276,720575940633429331,9
720575940620988276,720575940623019544,8
720575940620988276,720575940627949589,106
720575940620988276,720575940619191966,7
720575940620988276,720575940630658578,31
720575940620988276,720575940628132745,5
720575940620988276,720575940629768722,6
720575940620988276,720575940635552948,5
720575940620988276,720575940632317997,10
720575940620988276,720575940635202204,11
720575940620988276,720575940628537852,5
720575940620988276,720575940633556644,9
720575940620988276,720575940627715870,6
720575940620988276,720575940633011256,17
720575940620988276,720575940610236514,5
720575940620988276,720575940627732361,7
720575940620988276,720575940632539788,8
720575940620988276,720575940620686964,11
720575940623413116,720575940611602552,47
720575940623413116,720575940632463890,8
720575940623413116,720575940617337461,6
720575940623413116,720575940631153194,60
720575940623413116,720575940630909714,32
720575940623413116,720575940620537947,11
720575940623413116,720575940635330204,8
720575940623413116,720575940631131436,11
720575940623413116,720575940618603009,10
720575940623413116,720575940630396022,7
720575940623413116,720575940633339362,10
720575940623413116,720575940622917381,41
720575940623413116,720575940630291671,36
720575940623413116,720575940619601488,11
720575940623413116,720575940627110824,10
720575940623413116,720575940604938156,9
720575940623413116,720575940627283176,5
720575940623413116,720575940620690804,7
720575940623413116,720575940617932368,11
720575940623413116,720575940627206842,137
720575940623413116,720575940635295736,23
720575940623413116,720575940630243804,6
720575940623413116,720575940616182155,5
720575940623413116,720575940614819926,6
720575940623413116,720575940630146871,12
720575940623413116,720575940628719619,7
720575940623413116,720575940617716893,6
720575940623413116,720575940635047672,56
720575940623413116,720575940617825620,12
720575940623413116,720575940621132894,62
720575940623413116,720575940626682129,104
720575940623413116,720575940624377224,7
720575940623413116,720575940604569824,19
720575940622266236,720575940624897516,171
720575940622266236,720575940627253604,11
720575940622266236,720575940623355114,5
720575940622266236,720575940626138701,5
720575940622266236,720575940650357494,35
720575940622266236,720575940631319311,5
720575940622266236,720575940620119279,12
720575940622266236,720575940626445852,49
720575940622266236,720575940631340815,5
720575940622266236,720575940622552675,29
720575940622266236,720575940621835174,9
720575940622266236,720575940619636615,23
720575940622266236,720575940626289021,6
720575940622266236,720575940627087646,6
720575940622266236,720575940636656632,11
720575940622266236,720575940645047831,6
720575940622266236,720575940622500172,79
720575940622266236,720575940647586948,7
720575940622266236,720575940643315748,18
720575940622266236,720575940639198397,108
720575940622266236,720575940640325429,29
720575940622266236,720575940647029044,124
720575940622266236,720575940624231143,7
720575940622266236,720575940610652002,6
720575940622266236,720575940635202204,8
720575940622266236,720575940611813842,15
720575940622266236,720575940625912871,50
720575940622266236,720575940620298772,7
720575940622266236,720575940620474278,10
720575940622266236,720575940623478115,11
720575940622266236,720575940635211115,5
720575940622266236,720575940635166571,6
720575940622266236,720575940629574082,12
720575940622266236,720575940621065301,6
720575940622266236,720575940627493148,6
720575940622266236,720575940630114156,5
720575940622266236,720575940637718912,5
720575940622266236,720575940630618680,6
720575940622266236,720575940617296029,93
720575940622266236,720575940627683588,6
720575940622266236,720575940631283512,7
720575940622266236,720575940634756203,6
720575940622266236,720575940636034661,11
720575940622266236,720575940624986919,33
720575940622266236,720575940620093019,11
720575940622266236,720575940624163303,6
720575940622266236,720575940614730914,15
720575940622266236,720575940641480949,19
720575940622266236,720575940614432918,72
720575940622266236,720575940633529548,49
720575940622266236,720575940604729056,34
720575940622266236,720575940611981029,6
720575940622266236,720575940646526243,11
720575940622266236,720575940634458719,8
720575940622266236,720575940617303099,33
720575940622266236,720575940614740374,32
720575940622266236,720575940612603289,19
720575940622266236,720575940635591776,5
720575940648447876,720575940620878727,32
720575940648447876,720575940639417432,25
720575940648447876,720575940627239174,6
720575940648447876,720575940639638086,22
720575940648447876,720575940615688404,17
720575940648447876,720575940621400084,14
720575940648447876,720575940623841816,21
720575940648447876,720575940647207044,6
720575940648447876,720575940639124029,6
720575940648447876,720575940613692578,18
720575940648447876,720575940628425990,12
720575940648447876,720575940630431685,6
720575940648447876,720575940635873946,5
720575940643303309,720575940640868184,11
720575940643303309,720575940611845986,6
720575940643303309,720575940633892909,5
720575940643303309,720575940645568804,7
720575940643303309,720575940634748385,5
720575940643303309,720575940629179722,26
720575940643303309,720575940618451601,11
720575940643303309,720575940616434242,8
720575940643303309,720575940618460857,23
720575940626427792,720575940632404555,30
720575940626427792,720575940613686698,19
720575940626427792,720575940637291639,7
720575940626427792,720575940623139610,70
720575940626427792,720575940628532623,6
720575940626427792,720575940625550823,181
720575940626427792,720575940608235186,169
720575940626427792,720575940627277754,11
720575940626427792,720575940626869946,8
720575940626427792,720575940633176204,10
720575940626427792,720575940628030567,33
720575940626427792,720575940631706105,79
720575940634750871,720575940635106202,17
720575940634750871,720575940644467360,8
720575940634750871,720575940608120587,6
720575940634750871,720575940620093019,9
720575940634750871,720575940628403791,22
720575940634750871,720575940629594106,5
720575940634750871,720575940629602871,9
720575940634750871,720575940622183194,12
720575940634750871,720575940624504212,14
720575940634750871,720575940624101524,5
720575940634750871,720575940616018956,7
720575940634750871,720575940635362716,10
720575940634750871,720575940628360723,8
720575940634750871,720575940640723315,15
720575940634750871,720575940635119723,5
720575940634750871,720575940616376287,26
720575940634750871,720575940626672058,5
720575940644646816,720575940618500753,17
720575940644646816,720575940619944283,30
720575940644646816,720575940636307448,5
720575940644646816,720575940615443858,8
720575940644646816,720575940638848346,9
720575940644646816,720575940624351882,17
720575940644646816,720575940635535608,14
720575940644646816,720575940619990139,5
720575940644646816,720575940631821911,5
720575940644646816,720575940637792880,6
720575940644646816,720575940606421606,16
720575940644646816,720575940620617051,14
720575940644646816,720575940629485584,10
720575940644646816,720575940623917155,12
720575940644646816,720575940631716399,9
720575940644646816,720575940633197196,25
720575940644646816,720575940623499132,10
720575940644646816,720575940623888397,8
720575940644646816,720575940624793863,7
720575940644646816,720575940606756030,9
720575940644646816,720575940629546225,6
720575940644646816,720575940631501676,11
720575940644646816,720575940625391112,14
720575940644646816,720575940639071721,5
720575940644646816,720575940609774091,8
720575940644646816,720575940638609118,8
720575940644646816,720575940630748098,13
720575940644646816,720575940612182824,7
720575940644646816,720575940634927096,6
720575940644646816,720575940640291125,5
720575940644646816,720575940638167006,5
720575940644646816,720575940628730129,13
720575940644646816,720575940629008636,7
720575940614238114,720575940625431870,5
720575940614238114,720575940610100437,9
720575940614238114,720575940618112310,5
720575940614238114,720575940646576436,8
720575940614238114,720575940628356666,6
720575940614238114,720575940628586283,30
720575940614238114,720575940627129290,31
720575940614238114,720575940617009970,24
720575940614238114,720575940613590501,16
720575940614238114,720575940608124338,20
720575940614238114,720575940618757666,8
720575940614238114,720575940619517233,5
720575940614238114,720575940610161091,5
720575940614238114,720575940627069416,12
720575940614238114,720575940630247418,18
720575940614238114,720575940636576948,14
720575940614238114,720575940630183286,5
720575940614238114,720575940611957427,5
720575940614238114,720575940639017050,8
720575940614238114,720575940622070554,7
720575940614238114,720575940613804259,8
720575940614238114,720575940623468228,22
720575940614238114,720575940625419495,18
720575940614238114,720575940631630021,21
720575940614238114,720575940625056509,5
720575940614238114,720575940661114753,10
720575940614238114,720575940640372021,26
720575940614238114,720575940628425990,39
720575940614238114,720575940605400096,8
720575940614238114,720575940630945335,5
720575940620103595,720575940608451420,94
720575940620103595,720575940620359956,18
720575940620103595,720575940628755815,35
720575940620103595,720575940623338281,45
720575940620103595,720575940628360506,8
720575940620103595,720575940624600840,6
720575940620103595,720575940618165393,17
720575940620103595,720575940619038493,5
720575940620103595,720575940629780858,6
720575940620103595,720575940629378754,7
720575940620103595,720575940627253604,28
720575940620103595,720575940629005903,5
720575940620103595,720575940631994728,41
720575940620103595,720575940647228468,6
720575940620103595,720575940618859480,18
720575940620103595,720575940623478115,7
720575940620103595,720575940646526243,6
720575940620103595,720575940634560922,12
720575940620103595,720575940624231143,5
720575940620103595,720575940652580086,122
720575940620103595,720575940622010373,11
720575940620103595,720575940639285949,34
720575940620103595,720575940635166571,5
720575940620103595,720575940627286088,13
720575940620103595,720575940635089945,9
720575940620103595,720575940630667372,16
720575940620103595,720575940631340815,48
720575940620103595,720575940632042148,17
720575940620103595,720575940605890784,18
720575940620103595,720575940620031366,16
720575940620103595,720575940617296029,5
720575940620103595,720575940626138701,20
720575940620103595,720575940631168057,33
720575940620103595,720575940605707710,12
720575940620103595,720575940620124143,5
720575940620103595,720575940631293202,100
720575940620103595,720575940617303099,17
720575940620103595,720575940630674038,18
720575940620103595,720575940631997032,5
720575940620103595,720575940628995587,11
720575940620103595,720575940625867056,12
720575940620103595,720575940625861660,9
720575940620103595,720575940631406411,52
720575940620103595,720575940625912871,25
720575940620103595,720575940622552675,29
720575940620103595,720575940616018956,22
720575940620103595,720575940612906518,31
720575940620103595,720575940631108303,28
720575940620103595,720575940630810486,5
720575940620103595,720575940630579574,17
720575940620103595,720575940614710509,9
720575940603817900,720575940608661955,32
720575940603817900,720575940636762479,5
720575940603817900,720575940638900713,6
720575940603817900,720575940628463468,9
720575940603817900,720575940631903819,5
720575940603817900,720575940614614495,14
720575940603817900,720575940621680041,6
720575940603817900,720575940650416505,35
720575940603817900,720575940637952624,12
720575940603817900,720575940614311746,30
720575940603817900,720575940628342282,29
720575940603817900,720575940622680724,6
720575940603817900,720575940616996364,17
720575940603817900,720575940612819367,20
720575940613189555,720575940631049516,26
720575940613189555,720575940656042913,22
720575940613189555,720575940627255226,18
720575940613189555,720575940614765777,7
720575940613189555,720575940640338485,45
720575940613189555,720575940627996568,6
720575940613189555,720575940618069563,11
720575940613189555,720575940613139123,58
720575940613189555,720575940620330801,5
720575940613189555,720575940614606573,6
720575940613189555,720575940628857206,7
720575940613189555,720575940616727483,45
720575940613189555,720575940622357744,48
720575940613189555,720575940606756030,15
720575940613189555,720575940621315604,9
720575940613189555,720575940621713502,8
720575940613189555,720575940640482904,6
720575940613189555,720575940632764995,7
720575940613189555,720575940618152507,5
720575940613189555,720575940612620145,11
720575940622331830,720575940621570496,46
720575940622331830,720575940608086194,13
720575940622331830,720575940612815597,24
720575940622331830,720575940640141757,8
720575940622331830,720575940623132510,23
720575940622331830,720575940624722359,129
720575940622331830,720575940622084161,9
720575940622331830,720575940615212851,39
720575940622331830,720575940606505090,14
720575940622331830,720575940630778050,39
720575940622331830,720575940619944283,7
720575940622331830,720575940623608361,6
720575940622331830,720575940638892351,18
720575940622331830,720575940615698326,7
720575940622331830,720575940635535608,7
720575940622331830,720575940632618287,11
720575940622331830,720575940642592475,6
720575940622331830,720575940628443962,5
720575940622331830,720575940611563310,467
720575940622331830,720575940640349518,137
720575940622331830,720575940614640936,6
720575940622331830,720575940623888397,13
720575940622331830,720575940630715203,10
720575940622331830,720575940628762280,55
720575940622331830,720575940638609118,10
720575940622331830,720575940626000056,20
720575940622331830,720575940632444943,7
720575940622331830,720575940639631686,102
720575940622331830,720575940628563688,5
720575940622331830,720575940623295783,8
720575940622331830,720575940627110330,5
720575940622331830,720575940637792880,10
720575940622331830,720575940631838994,6
720575940622331830,720575940623885667,5
720575940622331830,720575940641791989,13
720575940622331830,720575940624330180,8
720575940622331830,720575940630949596,10
720575940622331830,720575940638874182,8
720575940622331830,720575940624043817,72
720575940622331830,720575940617928763,8
720575940622331830,720575940607860098,12
720575940622331830,720575940609133781,5
720575940622331830,720575940618554041,337
720575940622331830,720575940631083053,13
720575940622331830,720575940617079227,8
720575940622331830,720575940628062714,7
720575940622331830,720575940634927096,7
720575940622331830,720575940633223116,36
720575940622331830,720575940630624247,8
720575940622331830,720575940625926840,14
720575940622331830,720575940624524326,8
720575940622331830,720575940614465517,23
720575940622364598,720575940630758418,26
720575940622364598,720575940610199781,20
720575940622364598,720575940628446010,15
720575940622364598,720575940615522922,22
720575940622364598,720575940625558730,8
720575940622364598,720575940624434323,5
720575940622364598,720575940631517251,38
720575940622364598,720575940628873722,5
720575940622364598,720575940620664496,5
720575940622364598,720575940610270584,6
720575940622364598,720575940618002747,5
720575940622364598,720575940617818708,10
720575940622364598,720575940617260374,6
720575940622364598,720575940605948076,7
720575940622364598,720575940620431798,5
720575940622364598,720575940618058048,6
720575940622364598,720575940620380449,5
720575940622364598,720575940633900896,6
720575940622364598,720575940628627867,11
720575940622364598,720575940611633010,6
720575940622364598,720575940619864047,30
720575940622364598,720575940620711334,10
720575940622364598,720575940626730883,96
720575940634062803,720575940621460115,13
720575940634062803,720575940618440000,14
720575940634062803,720575940629866283,9
720575940634062803,720575940623702345,40
720575940634062803,720575940633208647,10
720575940634062803,720575940623533749,23
720575940634062803,720575940615274914,13
720575940634062803,720575940619731334,18
720575940634062803,720575940643118733,10
720575940634062803,720575940616604817,8
720575940634062803,720575940631625979,6
720575940634062803,720575940615757162,46
720575940634062803,720575940613408552,16
720575940634062803,720575940651341558,24
720575940634062803,720575940618455791,9
720575940634062803,720575940616826380,14
720575940634062803,720575940631770593,7
720575940634062803,720575940622143245,6
720575940634062803,720575940616286175,26
720575940634062803,720575940609799470,18
720575940634062803,720575940615798470,5
720575940634062803,720575940633556644,5
720575940634062803,720575940617727793,7
720575940634062803,720575940630204155,5
720575940634062803,720575940626818085,5
720575940634062803,720575940620918789,5
720575940634062803,720575940626013315,7
720575940634062803,720575940629594106,7
720575940634062803,720575940637515182,8
720575940634062803,720575940623632904,12
720575940634062803,720575940629532777,6
720575940634062803,720575940620657857,11
720575940612992986,720575940631562065,18
720575940612992986,720575940632317997,9
720575940612992986,720575940606756030,14
720575940612992986,720575940631925156,7
720575940612992986,720575940644651208,8
720575940612992986,720575940615584162,6
720575940612992986,720575940628062714,24
720575940613091290,720575940627852563,5
720575940613091290,720575940632504874,134
720575940613091290,720575940617613398,7
720575940613091290,720575940624774839,8
720575940613091290,720575940618324509,7
720575940613091290,720575940639209956,34
720575940613091290,720575940623997949,23
720575940613091290,720575940625395864,5
720575940613091290,720575940618334649,25
720575940613091290,720575940628073085,10
720575940613091290,720575940619991862,20
720575940613091290,720575940604609056,20
720575940613091290,720575940629517049,8
720575940613091290,720575940632427603,5
720575940613091290,720575940619264193,10
720575940613091290,720575940631999685,5
720575940613091290,720575940615905373,15
720575940613091290,720575940622516852,51
720575940613091290,720575940626403917,6
720575940613091290,720575940628307026,606
720575940613091290,720575940651421686,14
720575940613091290,720575940610734449,11
720575940613091290,720575940620008758,11
720575940613091290,720575940609675785,13
720575940613091290,720575940630745148,22
720575940613091290,720575940628059261,7
720575940613091290,720575940629008439,10
720575940613091290,720575940624676861,7
720575940613091290,720575940623124467,9
720575940613091290,720575940634612194,25
720575940613091290,720575940625000200,6
720575940613091290,720575940628255621,16
720575940613091290,720575940629456860,12
720575940613091290,720575940629513222,8
720575940613091290,720575940610432120,11
720575940613091290,720575940634903800,5
720575940613091290,720575940627190556,171
720575940613091290,720575940611597102,10
720575940613091290,720575940629382150,6
720575940613091290,720575940630978602,5
720575940613091290,720575940627033672,13
720575940613091290,720575940627706398,23
720575940613091290,720575940623806157,17
720575940619612142,720575940621334181,22
720575940619612142,720575940628307026,9
720575940619612142,720575940622007472,6
720575940619612142,720575940629418199,34
720575940619612142,720575940619432261,23
720575940619612142,720575940627949834,5
720575940619612142,720575940627146756,30
720575940619612142,720575940620916229,5
720575940619612142,720575940634612194,21
720575940619612142,720575940620096238,13
720575940619612142,720575940615757162,11
720575940619612142,720575940612612094,6
720575940619612142,720575940622945037,6
720575940619612142,720575940629961219,5
720575940619612142,720575940617613398,6
720575940619612142,720575940614059882,43
720575940619612142,720575940626013315,17
720575940619612142,720575940630042508,84
720575940619612142,720575940631341788,9
720575940619612142,720575940613981905,15
720575940619612142,720575940626609234,5
720575940629671952,720575940653330678,6
720575940629671952,720575940615743650,7
720575940629671952,720575940609063236,7
720575940629671952,720575940626435850,8
720575940629671952,720575940632086573,7
720575940629671952,720575940619991862,14
720575940629671952,720575940621514093,5
720575940629671952,720575940623384781,6
720575940629671952,720575940618029627,8
720575940629671952,720575940631254060,5
720575940629671952,720575940616403771,5
720575940629671952,720575940613091290,11
720575940629671952,720575940624203972,16
720575940629671952,720575940631999685,19
720575940629671952,720575940629513222,6
720575940629671952,720575940621555622,11
720575940629671952,720575940632946477,7
720575940629671952,720575940640716928,10
720575940629671952,720575940608422958,5
720575940629671952,720575940648552836,6
720575940629671952,720575940630810306,8
720575940628197392,720575940634253281,16
720575940628197392,720575940627620593,5
720575940628197392,720575940613891442,17
720575940628197392,720575940637511525,5
720575940628197392,720575940612682467,45
720575940628197392,720575940624426643,6
